#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Ceacam13	Ulbp1	10090.ENSMUSP00000104128	10090.ENSMUSP00000136637	0	0	0	0	0	0	0.900	0.205	0.917
Ceacam3	Tgfb1	10090.ENSMUSP00000104131	10090.ENSMUSP00000002678	0	0	0	0	0	0.098	0.900	0	0.905
Ceacam3	Psg18	10090.ENSMUSP00000104131	10090.ENSMUSP00000003597	0	0	0	0.954	0	0.073	0.900	0.501	0.905
Ceacam3	Mospd2	10090.ENSMUSP00000104131	10090.ENSMUSP00000004715	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Lpcat1	10090.ENSMUSP00000104131	10090.ENSMUSP00000022099	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Sdc2	10090.ENSMUSP00000104131	10090.ENSMUSP00000022871	0	0	0	0	0	0	0.900	0.070	0.903
Ceacam3	Mfi2	10090.ENSMUSP00000104131	10090.ENSMUSP00000023464	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Stom	10090.ENSMUSP00000104131	10090.ENSMUSP00000028241	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Nras	10090.ENSMUSP00000104131	10090.ENSMUSP00000029445	0	0	0	0	0	0	0.900	0.048	0.900
Ceacam3	Slc2a5	10090.ENSMUSP00000104131	10090.ENSMUSP00000030826	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Olr1	10090.ENSMUSP00000104131	10090.ENSMUSP00000032265	0	0	0	0	0	0.050	0.900	0	0.900
Ceacam3	Hgsnat	10090.ENSMUSP00000104131	10090.ENSMUSP00000040356	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Vnn1	10090.ENSMUSP00000104131	10090.ENSMUSP00000040599	0	0	0	0	0	0	0.900	0.127	0.908
Ceacam3	Otoa	10090.ENSMUSP00000104131	10090.ENSMUSP00000044177	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Gpc1	10090.ENSMUSP00000104131	10090.ENSMUSP00000047199	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Gpr97	10090.ENSMUSP00000104131	10090.ENSMUSP00000051079	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Lamp2	10090.ENSMUSP00000104131	10090.ENSMUSP00000052283	0	0	0	0	0	0	0.900	0.041	0.900
Ceacam3	Fn1	10090.ENSMUSP00000104131	10090.ENSMUSP00000054499	0	0	0	0	0	0	0.900	0.080	0.904
Ceacam3	Rap2c	10090.ENSMUSP00000104131	10090.ENSMUSP00000058391	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Prcp	10090.ENSMUSP00000104131	10090.ENSMUSP00000075429	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Ceacam5	10090.ENSMUSP00000104131	10090.ENSMUSP00000080582	0	0	0	0.945	0	0	0.900	0.538	0.902
Ceacam3	Ptprb	10090.ENSMUSP00000104131	10090.ENSMUSP00000089805	0	0	0	0	0.048	0	0.900	0	0.900
Ceacam3	Rtn4rl1	10090.ENSMUSP00000104131	10090.ENSMUSP00000099572	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Gaa	10090.ENSMUSP00000104131	10090.ENSMUSP00000101866	0	0	0	0	0	0	0.900	0.048	0.900
Ceacam3	Cystm1	10090.ENSMUSP00000104131	10090.ENSMUSP00000129683	0	0	0	0	0	0	0.900	0	0.900
Ceacam3	Ulbp1	10090.ENSMUSP00000104131	10090.ENSMUSP00000136637	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Tgfb1	10090.ENSMUSP00000080582	10090.ENSMUSP00000002678	0	0	0	0	0	0.098	0.900	0	0.905
Ceacam5	Psg18	10090.ENSMUSP00000080582	10090.ENSMUSP00000003597	0	0	0	0.928	0.105	0.073	0.900	0.339	0.911
Ceacam5	Mospd2	10090.ENSMUSP00000080582	10090.ENSMUSP00000004715	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Lpcat1	10090.ENSMUSP00000080582	10090.ENSMUSP00000022099	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Sdc2	10090.ENSMUSP00000080582	10090.ENSMUSP00000022871	0	0	0	0	0	0	0.900	0.070	0.903
Ceacam5	Mfi2	10090.ENSMUSP00000080582	10090.ENSMUSP00000023464	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Stom	10090.ENSMUSP00000080582	10090.ENSMUSP00000028241	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Nras	10090.ENSMUSP00000080582	10090.ENSMUSP00000029445	0	0	0	0	0	0	0.900	0.048	0.900
Ceacam5	Slc2a5	10090.ENSMUSP00000080582	10090.ENSMUSP00000030826	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Olr1	10090.ENSMUSP00000080582	10090.ENSMUSP00000032265	0	0	0	0	0	0.050	0.900	0	0.900
Ceacam5	Hgsnat	10090.ENSMUSP00000080582	10090.ENSMUSP00000040356	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Vnn1	10090.ENSMUSP00000080582	10090.ENSMUSP00000040599	0	0	0	0	0	0	0.900	0.127	0.908
Ceacam5	Otoa	10090.ENSMUSP00000080582	10090.ENSMUSP00000044177	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Gpc1	10090.ENSMUSP00000080582	10090.ENSMUSP00000047199	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Gpr97	10090.ENSMUSP00000080582	10090.ENSMUSP00000051079	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Lamp2	10090.ENSMUSP00000080582	10090.ENSMUSP00000052283	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Fn1	10090.ENSMUSP00000080582	10090.ENSMUSP00000054499	0	0	0	0	0	0	0.900	0.106	0.906
Ceacam5	Rap2c	10090.ENSMUSP00000080582	10090.ENSMUSP00000058391	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Prcp	10090.ENSMUSP00000080582	10090.ENSMUSP00000075429	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Cystm1	10090.ENSMUSP00000080582	10090.ENSMUSP00000129683	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Rtn4rl1	10090.ENSMUSP00000080582	10090.ENSMUSP00000099572	0	0	0	0	0	0	0.900	0	0.900
Ceacam5	Gaa	10090.ENSMUSP00000080582	10090.ENSMUSP00000101866	0	0	0	0	0	0	0.900	0.048	0.900
Ceacam5	Ptprb	10090.ENSMUSP00000080582	10090.ENSMUSP00000089805	0	0	0	0	0.048	0	0.900	0	0.900
Ceacam5	Ulbp1	10090.ENSMUSP00000080582	10090.ENSMUSP00000136637	0	0	0	0	0	0	0.900	0	0.900
Cebpa	Pparg	10090.ENSMUSP00000096129	10090.ENSMUSP00000000450	0	0	0	0	0.106	0.114	0	0.827	0.851
Cebpa	Tgfb1	10090.ENSMUSP00000096129	10090.ENSMUSP00000002678	0	0	0	0	0.061	0.072	0.900	0.157	0.916
Cebpa	Myb	10090.ENSMUSP00000096129	10090.ENSMUSP00000020158	0	0	0	0	0	0.632	0	0.501	0.808
Cebpa	Rb1	10090.ENSMUSP00000096129	10090.ENSMUSP00000022701	0	0	0	0	0	0.552	0.720	0.188	0.889
Cebpa	Nras	10090.ENSMUSP00000096129	10090.ENSMUSP00000029445	0	0	0	0	0	0.197	0	0.478	0.563
Cebpa	Nfkb1	10090.ENSMUSP00000096129	10090.ENSMUSP00000029812	0	0	0	0	0	0.122	0	0.637	0.667
Cebpa	Gata1	10090.ENSMUSP00000096129	10090.ENSMUSP00000033502	0	0	0	0	0.062	0.076	0	0.635	0.656
Cebpa	Flt3	10090.ENSMUSP00000096129	10090.ENSMUSP00000039041	0	0	0	0	0.062	0.075	0.800	0.732	0.947
Cebpa	Foxo1	10090.ENSMUSP00000096129	10090.ENSMUSP00000055308	0	0	0	0	0.062	0.541	0	0.664	0.843
Cebpa	Cebpb	10090.ENSMUSP00000096129	10090.ENSMUSP00000069850	0	0	0	0.791	0.142	0.552	0.720	0.938	0.906
Cebpa	Etv6	10090.ENSMUSP00000096129	10090.ENSMUSP00000079818	0	0	0	0	0	0.219	0	0.557	0.639
Cebpa	Ncoa3	10090.ENSMUSP00000096129	10090.ENSMUSP00000085416	0	0	0	0	0.051	0.552	0	0.120	0.593
Cebpa	Pbx1	10090.ENSMUSP00000096129	10090.ENSMUSP00000135516	0	0	0	0	0.060	0	0	0.593	0.601
Cebpa	Tcf7l2	10090.ENSMUSP00000096129	10090.ENSMUSP00000107283	0	0	0	0	0	0.530	0	0.269	0.642
Cebpa	Dlk1	10090.ENSMUSP00000096129	10090.ENSMUSP00000105470	0	0	0	0	0	0.080	0	0.680	0.693
Cebpa	Jun	10090.ENSMUSP00000096129	10090.ENSMUSP00000102711	0	0	0	0	0.062	0.167	0	0.741	0.780
Cebpb	Pparg	10090.ENSMUSP00000069850	10090.ENSMUSP00000000450	0	0	0	0	0.080	0.143	0	0.779	0.810
Cebpb	Mapk14	10090.ENSMUSP00000069850	10090.ENSMUSP00000004990	0	0	0	0	0	0.540	0.800	0.462	0.946
Cebpb	Myb	10090.ENSMUSP00000069850	10090.ENSMUSP00000020158	0	0	0	0	0	0.889	0	0.297	0.918
Cebpb	Rb1	10090.ENSMUSP00000069850	10090.ENSMUSP00000022701	0	0	0	0	0	0.552	0	0.285	0.666
Cebpb	Irf8	10090.ENSMUSP00000069850	10090.ENSMUSP00000040245	0	0	0	0	0.055	0	0	0.655	0.660
Cebpb	Foxo1	10090.ENSMUSP00000069850	10090.ENSMUSP00000055308	0	0	0	0	0.062	0.197	0	0.522	0.609
Cebpb	Itpkb	10090.ENSMUSP00000069850	10090.ENSMUSP00000069851	0	0	0	0	0	0	0	0.552	0.552
Cebpb	Jun	10090.ENSMUSP00000069850	10090.ENSMUSP00000102711	0	0	0	0	0.168	0.156	0	0.633	0.720
Cenpo	Rsf1	10090.ENSMUSP00000119136	10090.ENSMUSP00000037409	0	0	0	0	0	0	0.900	0	0.900
Cenpo	Wapal	10090.ENSMUSP00000119136	10090.ENSMUSP00000040232	0	0	0	0	0	0	0.900	0	0.900
Cenpo	Ppp2r5a	10090.ENSMUSP00000119136	10090.ENSMUSP00000070726	0	0	0	0	0	0	0.900	0	0.900
Cenpo	Zwint	10090.ENSMUSP00000119136	10090.ENSMUSP00000101071	0	0	0	0	0.094	0	0.900	0.266	0.927
Cenpo	Clip1	10090.ENSMUSP00000119136	10090.ENSMUSP00000107192	0	0	0	0	0	0	0.900	0	0.900
Cenpo	Kif2a	10090.ENSMUSP00000119136	10090.ENSMUSP00000112715	0	0	0	0	0.078	0	0.900	0.302	0.930
Cep55	Paf	10090.ENSMUSP00000127961	10090.ENSMUSP00000038877	0	0	0	0	0.837	0	0	0.072	0.842
Cep55	Prr11	10090.ENSMUSP00000127961	10090.ENSMUSP00000060803	0	0	0	0	0.483	0	0	0.226	0.583
Cep55	Gpatch2	10090.ENSMUSP00000127961	10090.ENSMUSP00000065009	0	0	0	0	0	0	0	0.632	0.632
Cep55	Nusap1	10090.ENSMUSP00000127961	10090.ENSMUSP00000068713	0	0	0	0	0.922	0	0	0.453	0.955
Cep55	Gas2l3	10090.ENSMUSP00000127961	10090.ENSMUSP00000096973	0	0	0	0	0.335	0	0	0.556	0.693
Cep55	Cntln	10090.ENSMUSP00000127961	10090.ENSMUSP00000099883	0	0	0	0	0	0	0	0.575	0.575
Cep55	Zwint	10090.ENSMUSP00000127961	10090.ENSMUSP00000101071	0	0	0	0	0.632	0	0	0.228	0.704
Cep68	Lgalsl	10090.ENSMUSP00000054943	10090.ENSMUSP00000044342	0	0	0	0	0	0	0	0.704	0.704
Cers4	Sgpp2	10090.ENSMUSP00000008350	10090.ENSMUSP00000036656	0	0	0	0	0.061	0.234	0.650	0.416	0.833
Cers4	Sgms1	10090.ENSMUSP00000008350	10090.ENSMUSP00000117336	0	0	0	0	0	0	0.650	0.577	0.845
Cers4	Sphk2	10090.ENSMUSP00000008350	10090.ENSMUSP00000072615	0	0	0	0	0.073	0	0.650	0.566	0.846
Cers4	Smpd1	10090.ENSMUSP00000008350	10090.ENSMUSP00000042187	0	0	0	0	0.049	0	0.650	0.609	0.858
Cers4	Sgms2	10090.ENSMUSP00000008350	10090.ENSMUSP00000087713	0	0	0	0	0	0	0.650	0.615	0.859
Ces1d	Mgll	10090.ENSMUSP00000034172	10090.ENSMUSP00000109215	0	0	0	0	0.095	0	0	0.542	0.568
Ces1d	Cmbl	10090.ENSMUSP00000034172	10090.ENSMUSP00000070314	0	0	0	0	0.220	0	0	0.520	0.609
Chchd10	Gbas	10090.ENSMUSP00000059575	10090.ENSMUSP00000083211	0	0	0	0	0.052	0.062	0	0.561	0.576
Chd8	Ctr9	10090.ENSMUSP00000087184	10090.ENSMUSP00000005749	0	0	0	0	0.158	0.368	0	0.325	0.609
Chd8	Setd1a	10090.ENSMUSP00000087184	10090.ENSMUSP00000047672	0	0	0	0	0.466	0.162	0	0.451	0.732
Chd8	Sall2	10090.ENSMUSP00000087184	10090.ENSMUSP00000056401	0	0	0	0	0	0	0	0.657	0.657
Chd8	Dyrk1a	10090.ENSMUSP00000087184	10090.ENSMUSP00000113660	0	0	0	0	0.082	0.054	0	0.671	0.689
Chdh	Ptdss2	10090.ENSMUSP00000065542	10090.ENSMUSP00000026568	0	0	0	0	0	0	0.800	0	0.800
Chdh	Pla2g4e	10090.ENSMUSP00000065542	10090.ENSMUSP00000087525	0	0	0	0	0	0	0.600	0	0.600
Chdh	Pla2g4a	10090.ENSMUSP00000065542	10090.ENSMUSP00000070868	0	0	0	0	0	0	0.600	0.060	0.607
Chdh	Mboat2	10090.ENSMUSP00000065542	10090.ENSMUSP00000106567	0	0	0	0	0	0	0.800	0.089	0.810
Chrdl1	Ltbp1	10090.ENSMUSP00000074230	10090.ENSMUSP00000001927	0	0	0	0	0	0	0.900	0.047	0.900
Chrdl1	Timp1	10090.ENSMUSP00000074230	10090.ENSMUSP00000009530	0	0	0	0	0.062	0	0.900	0.139	0.912
Chrdl1	Csf1	10090.ENSMUSP00000074230	10090.ENSMUSP00000014743	0	0	0	0	0.046	0	0.900	0	0.900
Chrdl1	Igfbp4	10090.ENSMUSP00000074230	10090.ENSMUSP00000017637	0	0	0	0	0	0	0.900	0.067	0.902
Chrdl1	Sdc2	10090.ENSMUSP00000074230	10090.ENSMUSP00000022871	0	0	0	0	0.076	0	0.900	0	0.903
Chrdl1	Serpind1	10090.ENSMUSP00000074230	10090.ENSMUSP00000023450	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Mfi2	10090.ENSMUSP00000074230	10090.ENSMUSP00000023464	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Tmem132a	10090.ENSMUSP00000074230	10090.ENSMUSP00000025645	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Igfbp5	10090.ENSMUSP00000074230	10090.ENSMUSP00000027377	0	0	0	0	0.106	0	0.900	0	0.906
Chrdl1	Lamc1	10090.ENSMUSP00000074230	10090.ENSMUSP00000027752	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Fbn1	10090.ENSMUSP00000074230	10090.ENSMUSP00000028633	0	0	0	0	0.083	0	0.900	0	0.904
Chrdl1	Sparcl1	10090.ENSMUSP00000074230	10090.ENSMUSP00000031249	0	0	0	0	0.123	0	0.900	0.066	0.911
Chrdl1	Mfge8	10090.ENSMUSP00000074230	10090.ENSMUSP00000032825	0	0	0	0	0.069	0	0.900	0	0.903
Chrdl1	Gas6	10090.ENSMUSP00000074230	10090.ENSMUSP00000033828	0	0	0	0	0.072	0	0.900	0	0.903
Chrdl1	Trf	10090.ENSMUSP00000074230	10090.ENSMUSP00000035158	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Qsox1	10090.ENSMUSP00000074230	10090.ENSMUSP00000035658	0	0	0	0	0.060	0	0.900	0	0.901
Chrdl1	Eva1a	10090.ENSMUSP00000074230	10090.ENSMUSP00000037422	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Prss23	10090.ENSMUSP00000074230	10090.ENSMUSP00000045191	0	0	0	0	0.067	0	0.900	0	0.902
Chrdl1	Fn1	10090.ENSMUSP00000074230	10090.ENSMUSP00000054499	0	0	0	0	0	0	0.900	0.096	0.905
Chrdl1	Lamb2	10090.ENSMUSP00000074230	10090.ENSMUSP00000069087	0	0	0	0	0.089	0	0.900	0.052	0.906
Chrdl1	Spp1	10090.ENSMUSP00000074230	10090.ENSMUSP00000108367	0	0	0	0	0	0	0.900	0.049	0.900
Chrdl1	Vgf	10090.ENSMUSP00000074230	10090.ENSMUSP00000140815	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Fga	10090.ENSMUSP00000074230	10090.ENSMUSP00000133117	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Fuca2	10090.ENSMUSP00000074230	10090.ENSMUSP00000113499	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Hrc	10090.ENSMUSP00000074230	10090.ENSMUSP00000082459	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Shisa5	10090.ENSMUSP00000074230	10090.ENSMUSP00000107690	0	0	0	0	0	0	0.900	0	0.900
Chrdl1	Tnc	10090.ENSMUSP00000074230	10090.ENSMUSP00000102995	0	0	0	0	0.078	0	0.900	0	0.903
Chrdl1	Fstl1	10090.ENSMUSP00000074230	10090.ENSMUSP00000110411	0	0	0	0	0.061	0	0.900	0.587	0.957
Chrdl2	Twsg1	10090.ENSMUSP00000032977	10090.ENSMUSP00000024906	0	0	0	0	0	0	0	0.572	0.572
Chst1	Lum	10090.ENSMUSP00000064246	10090.ENSMUSP00000040877	0	0	0	0	0	0	0.900	0.526	0.950
Chst1	Gal3st3	10090.ENSMUSP00000064246	10090.ENSMUSP00000061517	0	0	0	0	0.062	0	0	0.589	0.598
Chst11	Xylt1	10090.ENSMUSP00000045349	10090.ENSMUSP00000032892	0	0	0	0	0.057	0	0	0.650	0.655
Chst11	Dse	10090.ENSMUSP00000045349	10090.ENSMUSP00000040074	0	0	0	0	0	0	0	0.604	0.604
Chst11	Chst12	10090.ENSMUSP00000045349	10090.ENSMUSP00000041663	0	0	0	0.852	0	0	0.800	0.751	0.821
Chst11	Chst7	10090.ENSMUSP00000045349	10090.ENSMUSP00000043222	0	0	0	0	0.060	0	0	0.742	0.747
Chst11	Chst13	10090.ENSMUSP00000045349	10090.ENSMUSP00000064897	0	0	0	0.936	0	0	0.800	0.840	0.810
Chst11	Dcn	10090.ENSMUSP00000045349	10090.ENSMUSP00000100924	0	0	0	0	0	0	0.900	0.587	0.956
Chst12	Chst5	10090.ENSMUSP00000041663	10090.ENSMUSP00000034430	0	0	0	0	0.049	0	0	0.587	0.590
Chst12	Dse	10090.ENSMUSP00000041663	10090.ENSMUSP00000040074	0	0	0	0	0	0	0	0.617	0.617
Chst12	Il2rb	10090.ENSMUSP00000041663	10090.ENSMUSP00000086820	0	0	0	0	0	0	0	0.647	0.647
Chst12	Chst13	10090.ENSMUSP00000041663	10090.ENSMUSP00000064897	0	0	0	0.811	0	0	0.800	0.764	0.828
Chst12	Chst7	10090.ENSMUSP00000041663	10090.ENSMUSP00000043222	0	0	0	0	0.061	0	0	0.858	0.861
Chst12	Dcn	10090.ENSMUSP00000041663	10090.ENSMUSP00000100924	0	0	0	0	0	0	0.900	0.323	0.929
Chst13	Chst5	10090.ENSMUSP00000064897	10090.ENSMUSP00000034430	0	0	0	0	0	0	0	0.613	0.613
Chst13	Dse	10090.ENSMUSP00000064897	10090.ENSMUSP00000040074	0	0	0	0	0	0	0	0.621	0.621
Chst13	Chst7	10090.ENSMUSP00000064897	10090.ENSMUSP00000043222	0	0	0	0	0.042	0	0	0.757	0.757
Chst13	Dcn	10090.ENSMUSP00000064897	10090.ENSMUSP00000100924	0	0	0	0	0	0	0.900	0.065	0.902
Chst14	Chst5	10090.ENSMUSP00000099579	10090.ENSMUSP00000034430	0	0	0	0	0	0	0	0.631	0.631
Chst14	Dse	10090.ENSMUSP00000099579	10090.ENSMUSP00000040074	0	0	0	0	0.072	0	0	0.814	0.820
Chst14	Chst7	10090.ENSMUSP00000099579	10090.ENSMUSP00000043222	0	0	0	0	0.062	0	0	0.847	0.850
Chst14	Dcn	10090.ENSMUSP00000099579	10090.ENSMUSP00000100924	0	0	0	0	0.071	0	0.900	0.449	0.944
Chst5	Gcnt1	10090.ENSMUSP00000034430	10090.ENSMUSP00000133935	0	0	0	0	0.061	0	0	0.561	0.570
Chst5	Slc4a11	10090.ENSMUSP00000034430	10090.ENSMUSP00000096963	0	0	0	0	0	0	0	0.624	0.624
Chst5	Gal3st3	10090.ENSMUSP00000034430	10090.ENSMUSP00000061517	0	0	0	0	0	0	0	0.650	0.650
Chst5	Lum	10090.ENSMUSP00000034430	10090.ENSMUSP00000040877	0	0	0	0	0	0	0.900	0.489	0.946
Chst7	Dse	10090.ENSMUSP00000043222	10090.ENSMUSP00000040074	0	0	0	0	0.060	0	0	0.761	0.766
Chst7	Gal3st3	10090.ENSMUSP00000043222	10090.ENSMUSP00000061517	0	0	0	0	0	0	0	0.588	0.588
Chst7	Dcn	10090.ENSMUSP00000043222	10090.ENSMUSP00000100924	0	0	0	0	0	0	0.900	0.159	0.912
Cldn13	Trim10	10090.ENSMUSP00000008987	10090.ENSMUSP00000057928	0	0	0	0	0.402	0	0	0.320	0.575
Cldn13	Ermap	10090.ENSMUSP00000008987	10090.ENSMUSP00000123426	0	0	0	0	0.163	0	0	0.523	0.583
Cldn13	Cldn4	10090.ENSMUSP00000008987	10090.ENSMUSP00000053420	0	0	0	0.894	0	0	0.600	0.340	0.613
Cldn13	Cldn5	10090.ENSMUSP00000008987	10090.ENSMUSP00000041925	0	0	0	0.813	0	0	0.600	0.555	0.640
Cldn13	Cldn7	10090.ENSMUSP00000008987	10090.ENSMUSP00000018713	0	0	0	0.795	0.070	0	0.600	0.587	0.657
Cldn13	Cldn23	10090.ENSMUSP00000008987	10090.ENSMUSP00000049725	0	0	0	0.717	0.157	0	0.600	0.475	0.693
Cldn23	Cldn7	10090.ENSMUSP00000049725	10090.ENSMUSP00000018713	0	0	0	0.694	0.165	0	0.600	0.470	0.699
Cldn23	Cldn5	10090.ENSMUSP00000049725	10090.ENSMUSP00000041925	0	0	0	0.622	0.062	0	0.600	0.310	0.650
Cldn23	Cldn4	10090.ENSMUSP00000049725	10090.ENSMUSP00000053420	0	0	0	0.697	0.208	0	0.600	0.590	0.727
Cldn4	Marveld3	10090.ENSMUSP00000053420	10090.ENSMUSP00000001722	0	0	0	0	0.191	0	0	0.545	0.616
Cldn4	Cldn7	10090.ENSMUSP00000053420	10090.ENSMUSP00000018713	0	0	0	0.945	0.419	0	0.600	0.800	0.768
Cldn4	Gabrp	10090.ENSMUSP00000053420	10090.ENSMUSP00000020366	0	0	0	0	0.119	0	0.540	0	0.577
Cldn4	Tjp3	10090.ENSMUSP00000053420	10090.ENSMUSP00000036438	0	0	0	0	0.184	0.047	0	0.622	0.680
Cldn4	Cldn5	10090.ENSMUSP00000053420	10090.ENSMUSP00000041925	0	0	0	0.945	0	0	0.600	0.744	0.616
Cldn4	Tjp2	10090.ENSMUSP00000053420	10090.ENSMUSP00000097154	0	0	0	0	0.097	0.050	0	0.700	0.720
Cldn5	Icam2	10090.ENSMUSP00000041925	10090.ENSMUSP00000001055	0	0	0	0	0.398	0	0	0.354	0.594
Cldn5	Marveld3	10090.ENSMUSP00000041925	10090.ENSMUSP00000001722	0	0	0	0	0	0	0	0.623	0.623
Cldn5	Cldn7	10090.ENSMUSP00000041925	10090.ENSMUSP00000018713	0	0	0	0.922	0	0	0.600	0.697	0.621
Cldn5	Vcam1	10090.ENSMUSP00000041925	10090.ENSMUSP00000029574	0	0	0	0	0.122	0	0	0.515	0.555
Cldn5	Plvap	10090.ENSMUSP00000041925	10090.ENSMUSP00000035404	0	0	0	0	0.260	0	0	0.537	0.643
Cldn5	Tjp3	10090.ENSMUSP00000041925	10090.ENSMUSP00000036438	0	0	0	0	0	0.047	0	0.641	0.643
Cldn5	Emcn	10090.ENSMUSP00000041925	10090.ENSMUSP00000112603	0	0	0	0	0.422	0	0	0.353	0.610
Cldn5	Ptprb	10090.ENSMUSP00000041925	10090.ENSMUSP00000089805	0	0	0	0	0.404	0	0	0.399	0.626
Cldn5	Egfl7	10090.ENSMUSP00000041925	10090.ENSMUSP00000128741	0	0	0	0	0.421	0	0	0.412	0.646
Cldn5	Sox18	10090.ENSMUSP00000041925	10090.ENSMUSP00000062759	0	0	0	0	0.427	0	0	0.431	0.660
Cldn5	Tek	10090.ENSMUSP00000041925	10090.ENSMUSP00000099862	0	0	0	0	0.418	0	0	0.534	0.717
Cldn5	Tjp2	10090.ENSMUSP00000041925	10090.ENSMUSP00000097154	0	0	0	0	0	0.056	0	0.802	0.805
Cldn7	Tjp2	10090.ENSMUSP00000018713	10090.ENSMUSP00000097154	0	0	0	0	0.069	0.056	0	0.545	0.566
Cldn7	Crb3	10090.ENSMUSP00000018713	10090.ENSMUSP00000094902	0	0	0	0	0.419	0	0	0.310	0.582
Cldn7	Krt18	10090.ENSMUSP00000018713	10090.ENSMUSP00000023803	0	0	0	0	0.401	0	0	0.340	0.588
Cldn7	Spint2	10090.ENSMUSP00000018713	10090.ENSMUSP00000096204	0	0	0	0	0.337	0	0	0.407	0.590
Cldn7	Tjp3	10090.ENSMUSP00000018713	10090.ENSMUSP00000036438	0	0	0	0	0.290	0.047	0	0.496	0.629
Cldn7	Prss8	10090.ENSMUSP00000018713	10090.ENSMUSP00000032988	0	0	0	0	0.394	0	0	0.421	0.635
Cldn7	Spint1	10090.ENSMUSP00000018713	10090.ENSMUSP00000028783	0	0	0	0	0.519	0	0	0.369	0.684
Clec14a	Robo4	10090.ENSMUSP00000054451	10090.ENSMUSP00000099959	0	0	0	0	0.210	0	0	0.548	0.628
Clec14a	Mmrn2	10090.ENSMUSP00000054451	10090.ENSMUSP00000107539	0	0	0	0	0.131	0.078	0	0.822	0.845
Clec1b	Pf4	10090.ENSMUSP00000032262	10090.ENSMUSP00000031320	0	0	0	0	0.098	0.063	0	0.529	0.567
Clec1b	Plcg2	10090.ENSMUSP00000032262	10090.ENSMUSP00000079991	0	0	0	0	0.079	0.058	0.900	0.625	0.963
Clic5	Gabrp	10090.ENSMUSP00000024755	10090.ENSMUSP00000020366	0	0	0	0	0	0	0.540	0.114	0.575
Clic5	Ttyh3	10090.ENSMUSP00000024755	10090.ENSMUSP00000037447	0	0	0	0	0	0	0.540	0.076	0.556
Clic5	Zfp652	10090.ENSMUSP00000024755	10090.ENSMUSP00000103345	0	0	0	0	0	0	0	0.608	0.608
Clic5	Tprn	10090.ENSMUSP00000024755	10090.ENSMUSP00000109975	0	0	0	0	0	0.731	0	0.781	0.938
Clip1	Mapre2	10090.ENSMUSP00000107192	10090.ENSMUSP00000025127	0	0	0	0	0.061	0.364	0	0.497	0.673
Clip1	Wapal	10090.ENSMUSP00000107192	10090.ENSMUSP00000040232	0	0	0	0	0.062	0	0.900	0.050	0.903
Clip1	Iqgap2	10090.ENSMUSP00000107192	10090.ENSMUSP00000067685	0	0	0	0	0.116	0.049	0.900	0.536	0.955
Clip1	Ppp2r5a	10090.ENSMUSP00000107192	10090.ENSMUSP00000070726	0	0	0	0	0.062	0	0.900	0.059	0.904
Clip1	Tuba1a	10090.ENSMUSP00000107192	10090.ENSMUSP00000094778	0	0	0	0	0	0.773	0	0.231	0.818
Clip1	Zwint	10090.ENSMUSP00000107192	10090.ENSMUSP00000101071	0	0	0	0	0	0	0.900	0.350	0.932
Clip1	Kif2a	10090.ENSMUSP00000107192	10090.ENSMUSP00000112715	0	0	0	0	0.083	0.171	0.900	0.350	0.944
